company_name,idea_date,author,link,excerpt,code,price,market_cap
LIQUIDIA TECHNOLOGIES,"THURSDAY, OCT 29, 2020",BlueFIN24,https://valueinvestorsclub.com/idea/LIQUIDIA_TECHNOLOGIES/3869813094,SYNOPSIS: The market does not appreciate the significance of the news of a competing licensing offer and the possibility of a potential takeout/licensing deal by November 14th ($+10). If that ... Read more,LIQUIDIA TECHNOLOGIES LQDA,4.43,$167mn
GARRETT MOTION INC,"THURSDAY, OCT 29, 2020",Ray Palmer,https://valueinvestorsclub.com/idea/GARRETT_MOTION_INC/6532231139,Garrett Motion (GTXMQ; quick disclaimer: this is in bankruptcy and there's tons of risk to that. Do your own work / not investing advice / etc.) has been written up ... Read more,GARRETT MOTION INC GTXMQ,3.73,$285mn
AGEAGLE AERIAL SYSTEMS,"WEDNESDAY, OCT 28, 2020",dick_fuld,https://valueinvestorsclub.com/idea/AGEAGLE_AERIAL_SYSTEMS/6062771420,"AgEagle Aerial Systems, Inc. (NYSE: UAVS) AgEagle Aerial Systems, Inc. (“AgEagle”, “UAVS”) is an engineer / designer, manufacturer, and seller of unmanned aerial vehicles (“drones”) based in Wichita, Kansas.  UAVS primarily ... Read more",AGEAGLE AERIAL SYSTEMS UAVS,2.09,$119mn
DMY TECHNOLOGY INC II,"WEDNESDAY, OCT 28, 2020",Loomis&Lee,https://valueinvestorsclub.com/idea/DMY_TECHNOLOGY_INC_II/1002332488,"EXECUTIVE SUMMARY: 1.       Situation Overview: a.       Genius Sports is being acquired by $276M SPAC dMY Technology Group II, led by Niccolo de Masi, aided by a $300M PIPE process. Founders will roll ... Read more",DMY TECHNOLOGY INC II DMYD,10.29,"$1,720mn"
RAFAEL HOLDINGS INC,"TUESDAY, OCT 27, 2020",giantfan,https://valueinvestorsclub.com/idea/RAFAEL_HOLDINGS_INC/1411438842,Note We have assumed that RFL’s Market Cap is equal to its Enterprise Value for simplicity as its cash balance and Real Estate will likely be monetized to invest in its ... Read more,RAFAEL HOLDINGS INC RFL,15.50,$245mn
Fukuda Denshi,"TUESDAY, OCT 27, 2020",bdad,https://valueinvestorsclub.com/idea/Fukuda_Denshi/0658615704,Investment Overview: Fukuda Denshi (6960.JP) is an interesting long. The Company may end up being dead money/value trap but the value here is hard to ignore. The Company has top three ... Read more,Fukuda Denshi 6960,"7,220.00","$1,045mn"
COLONY CAPITAL INC,"TUESDAY, OCT 27, 2020",rosie918,https://valueinvestorsclub.com/idea/COLONY_CAPITAL_INC/4722648032,"2020.10.26 CLNY H Pref Writeup ($21.24 per share) I think CLNY Series H Preferreds are an attractive long investment.  After years of persistent capital destruction, impairments, broken promises, excessive leverage, and ... Read more",COLONY CAPITAL INC CLNY.PH,21.24,$244mn
UNISYS CORP,"MONDAY, OCT 26, 2020",goob392,https://valueinvestorsclub.com/idea/UNISYS_CORP/8848004197,Investment Summary: Unisys is on track to resume an impressive operational and balance sheet restructuring that has been obscured by a massive pension overhang and then interrupted by a Covid induced hiccup ... Read more,UNISYS CORP UIS,12.00,$868mn
WESTERN DIGITAL CORP,"MONDAY, OCT 26, 2020",jstavh,https://valueinvestorsclub.com/idea/WESTERN_DIGITAL_CORP/2072146896,"Opportunity: Western Digital (WDC) is an overlooked, misunderstood large data storage company, which is transitioning from cyclical to secular growth on a very long runway. This growth is being created ... Read more",WESTERN DIGITAL CORP WDC,38.00,"$11,600mn"
LAZYDAYS HOLDINGS INC (LAZY),"MONDAY, OCT 26, 2020",ci230,https://valueinvestorsclub.com/idea/LAZYDAYS_HOLDINGS_INC_LAZY/3401518578,"LAZY – 2x PF EBITDA per share, with $8.30/sh PF cash, and a great rollup opportunity I don’t believe the RV trend is a “flash in the pan” – there are ... Read more",LAZYDAYS HOLDINGS INC (LAZY) LAZY,14.53,$139mn
OPKO HEALTH INC (OPK),"MONDAY, OCT 26, 2020",VIC_Member2015,https://valueinvestorsclub.com/idea/OPKO_HEALTH_INC_OPK/1771828126,"Thesis:   OPK is a one-of-a-kind collection of highly misunderstood emerging and market-leading healthcare assets benefitting from durable multi-year tailwinds. At $4.30 per share, we believe OPK is worth ~3x its current ... Read more",OPKO HEALTH INC (OPK) OPK,4.30,"$2,883mn"
FORTERRA INC,"MONDAY, OCT 26, 2020",Woodrow,https://valueinvestorsclub.com/idea/FORTERRA_INC/3428988865,"Long – Forterra (FRTA) Forterra (FRTA) represents a company in transformation, within an industry in transformation, as it leverages its market leadership positions in the water infrastructure and drainage industries to ... Read more",FORTERRA INC FRTA,14.79,$967mn
NATUZZI SPA (NTZ),"SUNDAY, OCT 25, 2020",ci230,https://valueinvestorsclub.com/idea/NATUZZI_SPA_NTZ/4354364463,"Before you call me crazy for pitching a $75M MCap stock that has already been parabolic this year, please read the write-up!  Then you can vote me a 1 all ... Read more",NATUZZI SPA (NTZ) NTZ,6.87,$75mn
MARATHON PETROLEUM CORP,"THURSDAY, OCT 22, 2020",kismet,https://valueinvestorsclub.com/idea/MARATHON_PETROLEUM_CORP/4015883252,"Thesis: MPC is the largest refiner in the country and at $29 we can implicitly buy those refining assets for just $3.4-5.6bn, or 1.4x to 2.3x my estimate of normalized ... Read more",MARATHON PETROLEUM CORP MPC,29.00,"$18,937mn"
Robert Half International Inc.,"THURSDAY, OCT 22, 2020",martin92,https://valueinvestorsclub.com/idea/Robert_Half_International_Inc./8300741374,"I’m short Robert Half (RHI) - a temp staffing business that faces a number of long-term headwinds, including new competition, and is likely to recover from the current downdraft more ... Read more",Robert Half International Inc. RHI,56.29,"$6,375mn"
TWIN RIVER WORLDWIDE HOL INC,"THURSDAY, OCT 22, 2020",opco,https://valueinvestorsclub.com/idea/TWIN_RIVER_WORLDWIDE_HOL_INC/9137561740,"Here is a link to a PDF in case the pasted version below is not formatted well.  If you go to the download options on the right, you will be ... Read more",TWIN RIVER WORLDWIDE HOL INC TRWH,22.41,$684mn
New Zealand Media and Entertainment,"WEDNESDAY, OCT 21, 2020",zach721,https://valueinvestorsclub.com/idea/New_Zealand_Media_and_Entertainment_/9345385677,"NZME is a mix of the NY Times (30x EV/EBITDA), iHeartMedia in radio (9.8x EV/EBITDA), and a mini Zillow (5.8x EV/Sales). Let me try to unpack this. NZME is a ... Read more",New Zealand Media and Entertainment nzm,0.60,$118mn
TOUGHBUILT INDUSTRIES,"WEDNESDAY, OCT 21, 2020",elehunter,https://valueinvestorsclub.com/idea/TOUGHBUILT_INDUSTRIES/8682648338,"Highlights ToughBuilt Industries (TBLT) essentially is a publicly traded growth-stage startup, whose stock has underperformed during its rollercoaster ride to complete the “zero to 1” phase.  It trades at a EV/sales ... Read more",TOUGHBUILT INDUSTRIES TBLT,0.78,$30mn
ARITZIA INC,"WEDNESDAY, OCT 21, 2020",rosco37,https://valueinvestorsclub.com/idea/ARITZIA_INC/2256371827,Summary Aritzia is an attractive company with a clear path to double digit annual growth in the next few years by increasing its US store footprint and expanding its ecommerce offering. Background Aritzia ... Read more,ARITZIA INC ATZ.,22.89,"$2,495mn"
ITC Limited,"WEDNESDAY, OCT 21, 2020",marwari25,https://valueinvestorsclub.com/idea/ITC_Limited/4114371609,"Thesis ITC is a 110-year old Indian branded consumer company, that is currently unpopular and available at a 10% free cash flow yield and a 5%+ dividend yield, despite a great long-term track ... Read more",ITC Limited NSEI:ITC,168.00,"$28,200mn"
HILL INTERNATIONAL INC,"TUESDAY, OCT 20, 2020",AltaRocks,https://valueinvestorsclub.com/idea/HILL_INTERNATIONAL_INC/3138044847,"Investment Summary Hill International (HIL) is a relatively illiquid microcap whose market capitalization has fallen 50% since the end of FY 2019. Although there have been several setbacks, the new management ... Read more",HILL INTERNATIONAL INC HIL,1.43,$80mn
FATHOM HOLDINGS INC,"TUESDAY, OCT 20, 2020",surfer,https://valueinvestorsclub.com/idea/FATHOM_HOLDINGS_INC/3959395567,Background  Fathom Holdings (FTHM) is a full-service cloud-based virtual real estate brokerage that utilizes a proprietary software-based platform (IntelliAgent) which allows the company to operate virtually while still providing agents with ... Read more,FATHOM HOLDINGS INC FTHM,18.85,$254mn
BLACKROCK INC,"TUESDAY, OCT 20, 2020",cuyler1903,https://valueinvestorsclub.com/idea/BLACKROCK_INC/7891450934,"BlackRock’s juggernaut risk management software platform Aladdin is likely to be spun off, potentially driving *at least* a doubling of the extraordinarily cheap shares. BlackRock, Inc. (“BlackRock” or “BLK”), based in ... Read more",BLACKROCK INC BLK,634.00,"$97,000mn"
ZOOM TELEPHONICS INC,"TUESDAY, OCT 20, 2020",Leo11,https://valueinvestorsclub.com/idea/ZOOM_TELEPHONICS_INC/3068520456,"This is more a bet on a jockey as well as the expected market reassessment of the transformed company rather than a valuation case, i.e. one of those 'financials-light' investment theses ... Read more",ZOOM TELEPHONICS INC ZMTP,2.40,$55mn
PROOFPOINT INC,"TUESDAY, OCT 20, 2020",rosco37,https://valueinvestorsclub.com/idea/PROOFPOINT_INC/6700475806,"Summary Proofpoint presents an opportunity to buy in to a sustainable growth story at an attractive price point. This is a high-quality SaaS name with a highly cash generative, predictable business ... Read more",PROOFPOINT INC PFPT,110.23,"$6,354mn"
Farcent Enteprise,"MONDAY, OCT 19, 2020",jt1882,https://valueinvestorsclub.com/idea/Farcent_Enteprise/7783038254,"Farcent Enterprise: Cleaning Products for a Pandemic at Yesterday’s Price   “In business heaven we shall all have businesses making simple products like WD-40, or bottled water that we could sell for ... Read more",Farcent Enteprise 1730,73.40,"$4,641mn"
VONTIER CORP,"MONDAY, OCT 19, 2020",sancho,https://valueinvestorsclub.com/idea/VONTIER_CORP/7923879108,Thesis Summary            Vontier is a recent (10/9/2020) spin from Fortive (FTV) that is currently digesting a churn of their shareholder base which is causing the stock to ... Read more,VONTIER CORP VNT,28.25,"$4,790mn"
MADISON SQUARE GARD ENT,"MONDAY, OCT 19, 2020",WKB319,https://valueinvestorsclub.com/idea/MADISON_SQUARE_GARD_ENT/6393574660,Overview: Madison Square Garden Entertainment is the Spinco from MSG that comprise the venues and entertainment businesses formerly housed within MSG. It spun in April of this year and has subsequently ... Read more,MADISON SQUARE GARD ENT MSGE,67.05,"$1,611mn"
CIT GROUP INC,"MONDAY, OCT 19, 2020",abra399,https://valueinvestorsclub.com/idea/CIT_GROUP_INC/4146606402,"First Citizens Bank is merging with CIT in an all stock transaction whereby CIT will receive .062 shares of First Citizens shares.    In the conference call on Friday reviewing the transaction, ... Read more",CIT GROUP INC CIT,26.89,"$2,646mn"
LIMELIGHT NETWORKS INC,"MONDAY, OCT 19, 2020",surfer,https://valueinvestorsclub.com/idea/LIMELIGHT_NETWORKS_INC/3287532960,Background Limelight Networks (LLNW) is a legacy content delivery network (CDN). Akamai (another competitor in the legacy CDN space) provides a good explanation on traditional CDNs on their website: https://www.akamai.com/us/en/cdn/what-is-a-cdn.jsp “A CDN is ... Read more,LIMELIGHT NETWORKS INC LLNW,6.30,$766mn
So-Young International Inc.,"MONDAY, OCT 19, 2020",marwari25,https://valueinvestorsclub.com/idea/So-Young_International_Inc./1766352266,"Introduction So-Young is a niche small-mid cap company listed on the NASDAQ with the ticker SY and a current market cap of $1.38bn, EV of $970mm, with currently US$411mm or 1/3rd ... Read more",So-Young International Inc. SY,13.00,"$1,385mn"
Metro Bank,"MONDAY, OCT 19, 2020",ad17,https://valueinvestorsclub.com/idea/Metro_Bank/2955507407,"Long Metro Bank (MTROLN) bonds: 9.5% senior unsecured due 2025 at 75 offer price (16.4% YTM, 350mm outstanding), 5.5% subordinated due 2028 at 38 offer price (22.5% YTM, 250mm outstanding)  Metro ... Read more",Metro Bank MTROLN,0.60,$102mn
WESTLAKE CHEMICAL PRTNRS LP,"MONDAY, OCT 19, 2020",otto695,https://valueinvestorsclub.com/idea/WESTLAKE_CHEMICAL_PRTNRS_LP/4804479282,"Description: WLKP is an MLP that is differentiated from most other MLPs.  First, it is a non-energy MLP with approximately 3.7 billion pounds of annual ethylene production.  Ethylene is used in ... Read more",WESTLAKE CHEMICAL PRTNRS LP WLKP,18.91,$663mn
B&S Group,"SUNDAY, OCT 18, 2020",Hvitserk,https://valueinvestorsclub.com/idea/Bandamp%3BS_Group/4355874053,"Investment opportunity: B&S group is a distributor of health&beauty and liquor products. They are growing earnings high single digit but trades at 8-9x P/E or CF (normalized for covid), a significant discount ... Read more",B&S Group BSGR,6.42,$529mn
AMADEUS IT GROUP SA,"SATURDAY, OCT 17, 2020",erst1071,https://valueinvestorsclub.com/idea/AMADEUS_IT_GROUP_SA/6540778951,Summary Investment opportunity Amadeus is a solid business with a strong moat in the form of network effect and high switching cost trading at cheap valuation due to COVID-19. We believe long ... Read more,AMADEUS IT GROUP SA AMADY,45.00,"$20,250mn"
JOINT CORP (THE),"FRIDAY, OCT 16, 2020",golfer23,https://valueinvestorsclub.com/idea/JOINT_CORP_THE/1079664180,"The Joint is the largest single chiropractic care provider in the US, with 546 total clinics spread across 33 states. It performed  7.7 million treatments on patients in 2019 who ... Read more",JOINT CORP (THE) JYNT,18.70,$262mn
RCM TECHNOLOGIES INC,"FRIDAY, OCT 16, 2020",milehigh,https://valueinvestorsclub.com/idea/RCM_TECHNOLOGIES_INC/2650390037,RCMT was last written up on VIC two years ago at $3.63/sh and a $73mm enterprise value by fiverocks19 (who we very much respect).  We recommend reading that writeup for ... Read more,RCM TECHNOLOGIES INC RCMT,1.38,$16mn
MORNINGSTAR INC,"FRIDAY, OCT 16, 2020",Norris,https://valueinvestorsclub.com/idea/MORNINGSTAR_INC/0870898405,Thesis Summary PitchBook is undervalued within Morningstar “Core” Morningstar is growing mid-single-digits and generates high free cash flow Outsider Chairman and 46% owner aligned with shareholders Trades at 17.7x ‘21P EBITDA vs. Data Services ... Read more,MORNINGSTAR INC MORNINGSTAR INC (MORN),184.44,"$8,017mn"
EXTREME NETWORKS INC,"FRIDAY, OCT 16, 2020",SlackTide,https://valueinvestorsclub.com/idea/EXTREME_NETWORKS_INC/5330430938,"Elevator Pitch  EXTR is an under the radar, completely forgotten ""enterprise network equipment"" play that is an industry technology leader that is dominant in certain customer verticals and is transitioning its ... Read more",EXTREME NETWORKS INC EXTR,4.42,$575mn
AMPLIFY ENERGY CORP,"THURSDAY, OCT 15, 2020",DO EM GO,https://valueinvestorsclub.com/idea/AMPLIFY_ENERGY_CORP/5634854570,"Amplify Energy (ticker: AMPY) is a collection of disparate E&P assets that produce roughly 28k boe/d (37% oil, 46% natural gas, 17% natural gas liquids). The company’s operations consist of ... Read more",AMPLIFY ENERGY CORP AMPY,0.77,$29mn
Allan International,"THURSDAY, OCT 15, 2020",ssrider,https://valueinvestorsclub.com/idea/Allan_International/8281766431,"Introduction Allan International (""Allan"", HK: 0684) is an OEM and ODM that manufactures and sells a wide range of household electrical appliances. The company is headquartered in Hong Kong and its ... Read more",Allan International 0684,1.43,$508mn
EDISON INTERNATIONAL,"THURSDAY, OCT 15, 2020",Wains21,https://valueinvestorsclub.com/idea/EDISON_INTERNATIONAL/3559825324,Edison International Equity Long Shameless Hype.  Value investing got you down? Wondering how an S&P 500 trading at 21x a post-implied-V-recovery-2021 EPS is meant to produce acceptable rates of risk-adjusted return over ... Read more,EDISON INTERNATIONAL EIX,56.24,"$21,270mn"
ULTA BEAUTY INC,"THURSDAY, OCT 15, 2020",rab,https://valueinvestorsclub.com/idea/ULTA_BEAUTY_INC/3368200664,Ulta Beauty (ULTA) Ulta is a solid company operating in the beauty industry. The beauty industry is enduring and has an addictive nature to it with secular growth trends from increased ... Read more,ULTA BEAUTY INC ULTA,238.76,"$13,400mn"
ETSY INC,"WEDNESDAY, OCT 14, 2020",azia1621,https://valueinvestorsclub.com/idea/ETSY_INC/9351373025,"I’ve made a number of compulsive purchases since quarantine began: a new Martin guitar, an enormous trampoline, and a giant hound, to name a few.  But the purchase that started ... Read more",ETSY INC ETSY,148.05,"$18,700mn"
