date,author,old_ticker,new_ticker,company_name,reasoning,processed_at
2018-07-20,doctorK,GFM.L,GFM.L,Griffin Mining,"The ticker GFM.L directly matches with the provided company name 'Griffin Mining', and it is listed on the London Stock Exchange, making it the best match.",2025-02-09 12:09:11.616463
2018-07-19,jt1882,6044.T,6044.T,Sanki Service,"The ticker '6044.T' matches the company name 'Sanki Service', and the provided data confirms that '6044.T' corresponds to 'Sanki Service Corporation' on the JPX exchange.",2025-02-09 12:09:11.616463
2018-07-19,jt1882,6294.TWO,6294.TWO,Tekom Technologies,"The provided company name 'Tekom Technologies' matches the name associated with the ticker '6294.TWO' on the TWO exchange. This is the only result available, indicating it is the best match.",2025-02-09 12:09:11.616463
2018-07-17,bowd57,CASH,CASH,CASH,"The ticker 'CASH' corresponds directly to 'Pathward Financial, Inc.' on the NMS exchange, which is a large exchange, making it the best match.",2025-02-09 12:09:11.616463
2018-07-17,andreas947,DAVE,DAVE,FAMOUS DAVES OF AMERICA INC,"The ticker 'DAVE' corresponds to 'Famous Dave's of America, Inc.', which is publicly traded on the NASDAQ.",2025-02-09 12:09:11.616463
2018-07-16,jet551,CINR,CINR,CINER RESOURCES LP,"CINER RESOURCES LP is a publicly traded company, and the ticker symbol CINR matches the known listing for this entity on the largest exchange available.",2025-02-09 12:09:11.616463
2018-07-16,puppyeh,6425.T,6425.T,Universal Entertainment,"The ticker symbol '6425.T' matches directly with the name 'Universal Entertainment Corporation' and is listed on the JPX, which is a major exchange. This makes it the best match for the company.",2025-02-09 12:09:11.616463
2018-07-13,MiamiJoe78,SECO,SECO,Secoo Holding Limited,"The ticker 'SECO' matches the company name 'Secoo Holding Limited', and it is listed on a large exchange (NCM) compared to 'SECOY' which is on a smaller exchange (OEM). Therefore, 'SECO' is selected as the best match.",2025-02-09 12:09:11.616463
2018-07-13,devo791,IBT.L,IBT.L,IBEX TECHNOLOGIES INC,"The ticker 'IBT.L' is an exact match for 'IBEX TECHNOLOGIES INC', and it is listed on the London Stock Exchange (LSE), which is the largest exchange among the available options.",2025-02-09 12:09:11.616463
2018-07-13,Trajan,BDB.IM,BDB.IM,Banco di Desio e della Brianza SpA,The ticker 'BDB.IM' appears to match 'Banco di Desio e della Brianza SpA' directly as the official index for this company.,2025-02-09 12:09:11.616463
2018-07-13,rab,ASHM.L,ASHM.L,Ashmore Group PLC,"The ticker 'ASHM.L' directly matches the company name 'Ashmore Group PLC' and is listed on the London Stock Exchange (LSE), which is the largest exchange mentioned.",2025-02-09 12:09:11.616463
2018-07-11,fizz808,AXON,AXON,AXON ENTERPRISE INC,"The ticker 'AXON' directly matches 'AXON ENTERPRISE INC' and is listed on the NMS exchange, which is the largest exchange compared to the others provided.",2025-02-09 12:09:11.616463
2018-07-05,lpartners,ATH.TO,ATH.TO,ATHABASCA OIL CORP,The best matching ticker is ATH.TO since it matches the name 'Athabasca Oil Corporation' exactly and is listed on the largest exchange (TOR) compared to the other options.,2025-02-09 12:09:11.616463
2018-07-05,Robot1,DFBG,DFBG,DIFFERENTIAL BRANDS GRP INC,"The provided ticker 'DFBG' corresponds to 'Differential Brands Group Inc', which is a publicly traded company. Therefore, it is selected as the best matching ticker.",2025-02-09 12:09:11.616463
2018-07-05,JSTC,ISCA,ISCA,INTL SPEEDWAY CORP -CL A,"The provided ticker 'ISCA' corresponds to 'INTL SPEEDWAY CORP -CL A', indicating it is a public company and the largest exchange for this ticker appears to be NASDAQ.",2025-02-09 12:09:11.616463
2018-07-03,u0422811,SOGO,SOGO,SOGOU INC,"SOGOU INC is the company associated with the ticker SOGO, which corresponds to its public trading. Therefore, SOGO is the appropriate matching ticker.",2025-02-09 12:09:11.616463
2018-07-01,mojoris,OSTK,OVER.DU,Overstock,"OVER.DU is the only ticker symbol that matches the name 'Overstock.com Inc' from the provided results, making it the best match.",2025-02-09 12:09:11.616463
2018-06-28,MiamiJoe78,3319.HK,3319.HK,"A-Living Services Co., Ltd","The company 'A-Living Services Co., Ltd' corresponds to the ticker '3319.HK', which is listed on the Hong Kong Stock Exchange. The other option 'EPWK' is from a much smaller exchange (NGM) and appears unrelated, indicating that '3319.HK' is the best match.",2025-02-09 12:09:11.616463
2018-06-27,andreas947,TCL-A.TO,TCL-A.TO,TRANSCONTINENTAL INC -CL A,"The company name 'TRANSCONTINENTAL INC -CL A' matches with the ticker 'TCL-A.TO' for Transcontinental Inc., and it's listed on the Toronto Stock Exchange (TOR). This is the best match available.",2025-02-09 12:09:11.616463
2018-06-26,aquicap,EGOV,EGOV,NIC INC,"The company 'NIC INC' is matched with the ticker 'EGOV', which is publicly listed. The other tickers in the result do not match 'NIC INC' closely and include ETFs or do not reference the company directly.",2025-02-09 12:09:11.616463
2018-06-26,hbomb5,NESR,NESR,National Energy Services Reunited,The best matching ticker is NESR as it directly corresponds to the company name 'National Energy Services Reunited' and is listed on the larger NCM exchange.,2025-02-09 12:09:11.616463
2018-06-25,Akritai,DOV,DOV,DOVER CORP,"DOV is the primary ticker symbol for Dover Corporation, which is publicly traded on the NYQ (New York Stock Exchange). The other tickers represent the same company on different exchanges but DOV is the most recognized and largest exchange.",2025-02-09 12:09:11.616463
2018-06-22,nha855,FEC.TO,FEC.TO,FRONTERA ENERGY CORPORATION,"FEC.TO corresponds to Frontera Energy Corporation and is listed on the Toronto Stock Exchange, which is the largest exchange available for this company.",2025-02-09 12:09:11.616463
2018-06-21,slim,CTL,CTL,CENTURYLINK INC,"The company 'CENTURYLINK INC' is known by the ticker 'CTL', which directly matches the provided ticker. Hence, 'CTL' is selected as the best matching ticker.",2025-02-09 12:09:11.616463
2018-06-20,dr123,PTIE,PTIE,PAIN THERAPEUTICS INC,"The company name 'PAIN THERAPEUTICS INC' matches directly with the provided ticker symbol 'PTIE', indicating that this is the correct and best matching ticker.",2025-02-09 12:09:11.616463
2018-06-15,frankie3,QMCO,QMCO,QUANTUM CORP,"The best matching ticker for 'QUANTUM CORP' is 'QMCO', as it directly corresponds to 'Quantum Corporation', which aligns with the provided company name.",2025-02-09 12:09:11.616463
2018-06-14,sag301,9684.T,9684.T,Square Enix,"The ticker '9684.T' is the primary listing for Square Enix on the Tokyo Stock Exchange (JPX), which is the largest and most relevant exchange for this company.",2025-02-09 12:09:11.616463
2018-06-13,mm202,ROSEW,ROSEW_UNKNOWN,ROSEHILL RESOURCES INC 2022 WARRANTS,No matching results found for 'ROSEHILL RESOURCES INC 2022 WARRANTS'.,2025-02-09 12:09:11.616463
2018-06-13,gary9,ECN.TO,ECN.TO,ECN CAPITAL CORP,The ticker 'ECN.TO' on the Toronto Stock Exchange (TOR) matches the company name 'ECN Capital Corp.' and is the most appropriate and largest exchange option available.,2025-02-09 12:09:11.616463
2018-06-12,zach721,GVC.TO,GVC.TO,GLACIER MEDIA INC,"GVC.TO is the exact matching ticker for Glacier Media Inc. found in the provided results and it is listed on the Toronto Stock Exchange (TOR), which is the largest exchange among the options.",2025-02-09 12:09:11.616463
2018-06-08,banjo1055,NFI.TO,NFI.TO,NFI GROUP INC,"NFI.TO is the actual ticker for NFI Group Inc. listed on the Toronto Stock Exchange (TOR), which is the largest exchange available for this company compared to other options listed.",2025-02-09 12:09:11.616463
2018-06-06,cablebeach,GPOR,GPOR,GULFPORT ENERGY CORP,"Gulfport Energy Corporation (GPOR) is the primary publicly traded ticker symbol for the company, and it is listed on the New York Stock Exchange (NYQ), which is the largest exchange among the provided options.",2025-02-09 12:09:11.616463
2018-06-06,cobia72,XAR.L,XAR.L,Xaar PLC,"The ticker XAR.L corresponds to Xaar PLC listed on the London Stock Exchange (LSE), which is the largest exchange among the provided options for this company.",2025-02-09 12:09:11.616463
2018-06-06,cobia72,XLM.L,XLM.L,XLMedia,"The ticker XLM.L corresponds to XLMedia PLC listed on the London Stock Exchange (LSE), which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2018-06-05,Fenkell,OBE.TO,OBE.TO,OBSIDIAN ENERGY LTD,"The ticker 'OBE.TO' matches directly with the provided company name 'OBSIDIAN ENERGY LTD', and it is listed on the Toronto Stock Exchange (TOR), which is a recognized and significant exchange.",2025-02-09 12:09:11.616463
2018-06-05,jgalt,CDA.PA,CDA.PA,Compagnie des Alpes,"CDA.PA is the most relevant and accurate ticker for 'Compagnie des Alpes', matching both the company name and the primary exchange (PAR). Other tickers, while related, do not match as directly.",2025-02-09 12:09:11.616463
2018-06-04,LimitedDownside,GLIBA,GLIBA,GCI LIBERTY INC,"The company name 'GCI LIBERTY INC' matches the provided ticker 'GLIBA', which represents its Class A common stock, indicating that it is a publicly traded entity.",2025-02-09 12:09:11.616463
2018-05-30,Rulon Gardner,DTLA.P,DTLA.P,BROOKFLD DTLA OFFICE TR INV,"The ticker DTLA.P directly matches the company name 'BROOKFLD DTLA OFFICE TR INV', suggesting it is the correct match. It is necessary to confirm whether it operates in a public capacity or if such information suggests it might have been privatized or has no valid ticker.",2025-02-09 12:09:11.616463
2018-05-30,TheSkeptic,HLF.TO,HLF.TO,HIGH LINER FOODS INC,"The ticker HLF.TO matches the company name 'High Liner Foods Inc' directly and is listed on the Toronto Stock Exchange, which is a reputable and significant exchange for this stock.",2025-02-09 12:09:11.616463
2018-05-30,apacs,0HBC.IL,0HBC.IL,INTESA SANPAOLO SPA,"0HBC.IL is a direct match for Intesa Sanpaolo S.p.A. and is listed on the IOB exchange, which is the largest exchange available for this ticker.",2025-02-09 12:09:11.616463
2018-05-30,mrsox977,CTX.TO,CTX.TO,CRESCITA THERAPEUTICS INC,"The ticker CTX.TO matches exactly with the provided ticker and represents 'Crescita Therapeutics Inc.' on the Toronto Stock Exchange (TOR), which is a larger exchange compared to the Pink Sheets (PNK) where CRRTF is listed.",2025-02-09 12:09:11.616463
2018-05-26,bafana901,RMH.JO,RMH.JO,RMB Holdings,"The ticker RMH.JO directly corresponds to RMB Holdings Limited, which matches the company name provided. It is listed on the Johannesburg Stock Exchange (JNB), making it the most relevant and largest exchange among the options.",2025-02-09 12:09:11.616463
2018-05-22,genoa321,GETB.L,GETB.L,GetBusy Plc,"The ticker 'GETB.L' directly matches the company name 'GetBusy Plc' and is listed on the London Stock Exchange (LSE), which is a major exchange.",2025-02-09 12:09:11.616463
2018-05-17,mement_mori,AABA,AABA,ALTABA INC,"ALTABA INC is the former parent company of Yahoo! Inc., which was sold in 2017, and the ticker AABA was used for it. The company may still be linked to its previous operations, making AABA the best matching ticker.",2025-02-09 12:09:11.616463
2018-05-17,Ray Palmer,MSGN,MSGN,MSG NETWORKS INC,"The company MSG NETWORKS INC is publicly listed under the ticker MSGN, which matches the provided ticker. This indicates that it is not privatized and is currently an active public company.",2025-02-09 12:09:11.616463
2018-05-16,Dogsarelife,REPH,REPH,RECRO PHARMA INC,The ticker 'REPH' directly corresponds to 'RECRO PHARMA INC' based on existing records.,2025-02-09 12:09:11.616463
2018-05-16,genoa321,PKT.V,PKT.V,Parkit Enterprise Inc.,"The ticker PKT.V directly corresponds to Parkit Enterprise Inc. on the Vancouver Stock Exchange, which is the largest exchange listed in the provided options.",2025-02-09 12:09:11.616463
2018-05-13,Alejo Velez,AOI.TO,AOI.TO,AFRICA OIL CORP,"'AOI.TO' is the ticker for Africa Oil Corp. on the Toronto Stock Exchange (TOR), which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2018-05-09,azia1621,DSKE,DSKE,DASEKE INC,DASEKE INC is best matched with the ticker DSKE as it corresponds to the company's official public trading symbol.,2025-02-09 12:09:11.616463
2018-05-09,TodTap,ENB,ENB,ENBRIDGE INC,The best match for Enbridge Inc. is the ticker 'ENB' listed on the NYSE (NYQ) which is the largest exchange among the options. Other tickers are variations or on smaller exchanges.,2025-02-09 12:09:11.616463
2018-05-01,bentley883,GSY.TO,GSY.TO,GOEASY LTD,"The ticker GSY.TO corresponds directly to the company name 'goeasy Ltd.' and is listed on the Toronto Stock Exchange (TOR), which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2018-04-30,mfritz,2333.HK,2333.HK,Great Wall Motor,"The ticker '2333.HK' directly matches the company name 'Great Wall Motor Company Limited' and is listed on the Hong Kong Stock Exchange (HKG), which is a significant international exchange.",2025-02-09 12:09:11.616463
2018-04-29,eigenvalue,RBT.PA,RBT.PA,Robertet,"RBT.PA is already the ticker for Robertet SA on the Paris exchange, which is the largest exchange where options are available.",2025-02-09 12:09:11.616463
2018-04-27,Chalkbaggery,EGOV,EGOV,NIC INC,"The ticker 'EGOV' directly matches the company name 'NIC INC', indicating it is the best match among the provided options. None of the other tickers correspond to the company in question.",2025-02-09 12:09:11.616463
2018-04-27,chewy,3001.T,3001.T,Katakura Industries,"The ticker '3001.T' directly corresponds to 'Katakura Industries Co.,Ltd.' and is listed on the JPX, making it the best match for the company.",2025-02-09 12:09:11.616463
2018-04-27,FIRE_303,DFRG,PRIVATE,DEL FRISCOS RESTURNT GRP INC,"The company 'DEL FRISCOS RESTAURANT GRP INC' appears to have been privatized, as no current ticker matches or reflects its operations as a publicly traded company.",2025-02-09 12:09:11.616463
2018-04-26,doctorK,SIL.TO,SIL.TO,SILVERCREST METALS INC,"SIL.TO is the ticker symbol for SilverCrest Metals Inc. listed on the Toronto Stock Exchange (TOR), which is the largest exchange among the provided options.",2025-02-09 12:09:11.616463
2018-04-25,Frugal,SSK.JO,SSK.JO,Stefanutti Stocks,"The ticker 'SSK.JO' matches the exact name 'Stefanutti Stocks Holdings Limited', indicating that this is the correct ticker for the company.",2025-02-09 12:09:11.616463
2018-04-25,beethoven,PAH,PAH_UNKNOWN,PLATFORM SPECIALTY PRODUCTS,No matching results found for the company 'PLATFORM SPECIALTY PRODUCTS'.,2025-02-09 12:09:11.616463
2018-04-24,Woolly18,INAPX,INAPX,INTERNAP CORP,"The ticker 'INAPX' corresponds to INTERNAP CORP and is listed on NASDAQ, making it the best matching option available.",2025-02-09 12:09:11.616463
2018-04-24,Helm56,ECOM,ECOM,ChannelAdvisor Corporation,"The company name 'ChannelAdvisor Corporation' matches exactly with the provided ticker 'ECOM', which is the official ticker symbol for ChannelAdvisor listed on the NYSE.",2025-02-09 12:09:11.616463
2018-04-23,kevin155,BARC.L,BCS,BARCLAYS PLC,"Although BARC.L is a valid ticker for Barclays PLC on the LSE, BCS is also the ticker symbol for Barclays PLC and is listed on the NYSE (NYQ), which is a larger exchange. Hence, BCS is selected as the best matching ticker.",2025-02-09 12:09:11.616463
2018-04-18,Rulon Gardner,GRIF,GRIF,GRIFFIN INDUSTRIAL REALTY,"The ticker 'GRIF' corresponds directly to Griffin Industrial Realty, identifying it as a publicly traded company.",2025-02-09 12:09:11.616463
2018-04-18,edward965,VMW,VMW,VMWARE INC -CL A,VMWare Inc - Class A is publicly traded under the ticker symbol VMW.,2025-02-09 12:09:11.616463
